subject_id,provider,model,sequence_id,trial_order,email_id,bias,author,legitimacy,action,hit,saliency_strings,saliency_vector,raw_response
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,22,890,anchoring,llm,ham,Download Attachments,0,"{""Adorama Rewards <rewards@e.adorama.com>"": ""Identifies the sender as a legitimate rewards program from Adorama."", ""Welcome to the Adorama Community!"": ""Clearly states the purpose of the email as a welcome message."", ""Hello Jamie Nguyen"": ""Personalized greeting, indicating the email is specifically for the recipient."", ""your new Adorama Rewards Profile (Account #84729) has been successfully generated."": ""Confirms account creation and provides an account number."", ""We have automatically credited your account with an initial balance of 2,500 VIP Points!"": ""Highlights a benefit for the recipient."", ""please download the attached Welcome Kit & Rewards Guide"": ""Direct instruction to download an attachment for more information.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Download Attachments"",
  ""relevant_strings_dict"": {
    ""Adorama Rewards <rewards@e.adorama.com>"": ""Identifies the sender as a legitimate rewards program from Adorama."",
    ""Welcome to the Adorama Community!"": ""Clearly states the purpose of the email as a welcome message."",
    ""Hello Jamie Nguyen"": ""Personalized greeting, indicating the email is specifically for the recipient."",
    ""your new Adorama Rewards Profile (Account #84729) has been successfully generated."": ""Confirms account creation and provides an account number."",
    ""We have automatically credited your account with an initial balance of 2,500 VIP Points!"": ""Highlights a benefit for the recipient."",
    ""please download the attached Welcome Kit & Rewards Guide"": ""Direct instruction to download an attachment for more information.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,23,607,authority,human,phishing,Mark as Spam,0,"{""updates@hr.com"": ""Suspiciously generic sender domain for an internal HR communication."", ""URGENT: Executive Directive - Profile Verification Required"": ""Uses high-pressure and urgent language, common in phishing."", ""Hi,"": ""Generic greeting, not personalized."", ""we recently experienced a system failure at work. As a result, we lost a significant portion of our employee information."": ""Fabricated scenario to create a false sense of urgency and need for information."", ""Worker Info Submit [-> http://hr.123.com]"": ""The URL 'http://hr.123.com' is highly suspicious and does not match a legitimate corporate HR domain, indicating a phishing attempt. It also uses HTTP instead of HTTPS.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""updates@hr.com"": ""Suspiciously generic sender domain for an internal HR communication."",
    ""URGENT: Executive Directive - Profile Verification Required"": ""Uses high-pressure and urgent language, common in phishing."",
    ""Hi,"": ""Generic greeting, not personalized."",
    ""we recently experienced a system failure at work. As a result, we lost a significant portion of our employee information."": ""Fabricated scenario to create a false sense of urgency and need for information."",
    ""Worker Info Submit [-> http://hr.123.com]"": ""The URL 'http://hr.123.com' is highly suspicious and does not match a legitimate corporate HR domain, indicating a phishing attempt. It also uses HTTP instead of HTTPS.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,24,804,urgency,human,ham,,0,{},"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""USCIS MyAccount <myaccount@uscis.dhs.gov>"": ""Identifies the sender as a legitimate government agency."",
    ""Confirm your USCIS Account email address"": ""Clearly states the purpose of the email as an account verification."",
    ""To continue creating your USCIS Account, you must confirm your email address."": ""Explains the reason for the required action."",
    ""Download Confirmation Document [-> https://myaccount.uscis.dhs.gov/users/confirmation?confirmation_token=GNu5H36KvxmznRLW3oxW]"": ""The primary call to action, with a legitimate-looking URL for account confirmation."",
    ""https://www.uscis.gov/contactcenter"": ""Provides a legitimate"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,25,666,urgency,llm,phishing,Mark as Spam,0,"{""vance.r@iu.edu"": ""While the sender's email appears legitimate, the content and link are highly suspicious, indicating a potential spoof."", ""Dear Fellow Hoosier,"": ""Generic greeting, often used in phishing attempts."", ""Failure to verify your student profile by Friday at 5:00 PM EST will result in an immediate administrative hold on your Canvas account and course registration."": ""Threatens severe, immediate consequences, a common phishing tactic."", ""Download Verification Form [-> https://universityofindiana.url.com/Student_Verification_Form.pdf]"": ""The URL 'universityofindiana.url.com' is suspicious and does not match the official 'iu.edu' domain, indicating a phishing attempt. Also, downloading a PDF for verification is unusual.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""vance.r@iu.edu"": ""While the sender's email appears legitimate, the content and link are highly suspicious, indicating a potential spoof."",
    ""Dear Fellow Hoosier,"": ""Generic greeting, often used in phishing attempts."",
    ""Failure to verify your student profile by Friday at 5:00 PM EST will result in an immediate administrative hold on your Canvas account and course registration."": ""Threatens severe, immediate consequences, a common phishing tactic."",
    ""Download Verification Form [-> https://universityofindiana.url.com/Student_Verification_Form.pdf]"": ""The URL 'universityofindiana.url.com' is suspicious and does not match the official 'iu.edu' domain, indicating a phishing attempt. Also, downloading a PDF for verification is unusual.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,26,664,authority,human,phishing,Mark as Spam,0,"{""paulson.j@iu.edu"": ""While the sender's email appears legitimate, the content and link are highly suspicious, indicating a potential spoof."", ""Summer Internship Application - Jeremy Paulson"": ""Subject line attempts to appear legitimate for an internship application."", ""Here is the link to my CV online [-> http://www.indiana.edu.cv-link-hosting.com]"": ""The URL 'http://www.indiana.edu.cv-link-hosting.com' is highly suspicious; it uses a subdomain to mimic a legitimate university domain but points to an external, untrusted domain, indicating a phishing or malware attempt. It also uses HTTP instead of HTTPS.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""paulson.j@iu.edu"": ""While the sender's email appears legitimate, the content and link are highly suspicious, indicating a potential spoof."",
    ""Summer Internship Application - Jeremy Paulson"": ""Subject line attempts to appear legitimate for an internship application."",
    ""Here is the link to my CV online [-> http://www.indiana.edu.cv-link-hosting.com]"": ""The URL 'http://www.indiana.edu.cv-link-hosting.com' is highly suspicious; it uses a subdomain to mimic a legitimate university domain but points to an external, untrusted domain, indicating a phishing or malware attempt. It also uses HTTP instead of HTTPS.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,27,910,authority,llm,ham,Click Link,0,"{""Dr. Marcus Sterling, CTO <Marcus.Sterling@triactive.com>"": ""Identifies the sender as the Chief Technology Officer of TriActive, indicating an official communication."", ""Executive Technology Update: Infrastructure Enhancements"": ""Clearly states the purpose of the email as an update on technology infrastructure."", ""Dear Valued Client"": ""Indicates the email is addressed to a client of the company."", ""To review the detailed technical specifications of these authorized upgrades, please access our official services directory below: Review Authorized Services [-> https://www.triactive.com/our-services]"": ""Provides a clear call to action to review the details of the upgrades on what appears to be the legitimate company website.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""Dr. Marcus Sterling, CTO <Marcus.Sterling@triactive.com>"": ""Identifies the sender as the Chief Technology Officer of TriActive, indicating an official communication."",
    ""Executive Technology Update: Infrastructure Enhancements"": ""Clearly states the purpose of the email as an update on technology infrastructure."",
    ""Dear Valued Client"": ""Indicates the email is addressed to a client of the company."",
    ""To review the detailed technical specifications of these authorized upgrades, please access our official services directory below: Review Authorized Services [-> https://www.triactive.com/our-services]"": ""Provides a clear call to action to review the details of the upgrades on what appears to be the legitimate company website.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,28,56,anchoring,human,phishing,Mark as Spam,0,"{""rewards-admin@global-tech-solutions.net"": ""Sender domain does not match the company being impersonated (PayPal)."", ""PayPal Company"": ""Impersonates a well-known financial service."", ""Reminder: PayPal Reward Account Up For Grabs"": ""Uses an unsolicited reward and urgency to entice clicks."", ""Action is required in the next 24 hours"": ""Creates artificial time pressure, a common phishing tactic."", ""Login attempt from unknown device."": ""Attempts to create a false sense of security breach."", ""Dear Employees,"": ""Generic greeting, not personalized."", ""Click on the link paypal.com/98tgbni87uy [-> http://www.paypool.com/98tgbni87uy]"": ""The displayed link is deceptive; the actual URL 'http://www.paypool.com/98tgbni87uy' is not PayPal's official domain and uses HTTP, indicating a phishing attempt.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""rewards-admin@global-tech-solutions.net"": ""Sender domain does not match the company being impersonated (PayPal)."",
    ""PayPal Company"": ""Impersonates a well-known financial service."",
    ""Reminder: PayPal Reward Account Up For Grabs"": ""Uses an unsolicited reward and urgency to entice clicks."",
    ""Action is required in the next 24 hours"": ""Creates artificial time pressure, a common phishing tactic."",
    ""Login attempt from unknown device."": ""Attempts to create a false sense of security breach."",
    ""Dear Employees,"": ""Generic greeting, not personalized."",
    ""Click on the link paypal.com/98tgbni87uy [-> http://www.paypool.com/98tgbni87uy]"": ""The displayed link is deceptive; the actual URL 'http://www.paypool.com/98tgbni87uy' is not PayPal's official domain and uses HTTP, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,29,814,scarcity,llm,ham,Reply,0,"{""Sarah - Alumni Network <alumni@wildcats.edu>"": ""Identifies the sender as a legitimate university alumni network."", ""Wildcats Alumni Network Updates & Beta Program"": ""Clearly states the purpose of the email as an update and invitation to a program."", ""Hi Jamie Nguyen"": ""Personalized greeting, indicating the email is specifically for the recipient."", ""You have been randomly selected as one of only 10 users to participate in our exclusive beta testing"": ""Indicates a special invitation for the recipient."", ""To claim your spot before this strictly limited window closes at 5:00 PM today, simply reply directly to this email."": ""Direct instruction to reply to claim the beta access.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Reply"",
  ""relevant_strings_dict"": {
    ""Sarah - Alumni Network <alumni@wildcats.edu>"": ""Identifies the sender as a legitimate university alumni network."",
    ""Wildcats Alumni Network Updates & Beta Program"": ""Clearly states the purpose of the email as an update and invitation to a program."",
    ""Hi Jamie Nguyen"": ""Personalized greeting, indicating the email is specifically for the recipient."",
    ""You have been randomly selected as one of only 10 users to participate in our exclusive beta testing"": ""Indicates a special invitation for the recipient."",
    ""To claim your spot before this strictly limited window closes at 5:00 PM today, simply reply directly to this email."": ""Direct instruction to reply to claim the beta access.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,30,686,familiarity,llm,phishing,Mark as Spam,0,"{""rewards@examplecorp.cs.com"": ""Suspicious sender domain, not the expected 'examplecorp.com'."", ""You have been randomly selected as one of only 15 shoppers in your zip code to receive an exclusive early-access pass to our VIP Clearance event, which includes a complimentary $50 digital voucher."": ""Offers an unsolicited reward and creates false exclusivity, common in scams."", ""Action Required: We are distributing a strictly limited number of these vouchers today. There are only 3 spots left to secure your bonus, and this link will expire in exactly 30 minutes."": ""Uses extreme urgency and scarcity tactics, a hallmark of phishing."", ""http://example.com/secure-voucher"": ""The actual URL is a completely different domain from the sender and uses HTTP, indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""rewards@examplecorp.cs.com"": ""Suspicious sender domain, not the expected 'examplecorp.com'."",
    ""You have been randomly selected as one of only 15 shoppers in your zip code to receive an exclusive early-access pass to our VIP Clearance event, which includes a complimentary $50 digital voucher."": ""Offers an unsolicited reward and creates false exclusivity, common in scams."",
    ""Action Required: We are distributing a strictly limited number of these vouchers today. There are only 3 spots left to secure your bonus, and this link will expire in exactly 30 minutes."": ""Uses extreme urgency and scarcity tactics, a hallmark of phishing."",
    ""http://example.com/secure-voucher"": ""The actual URL is a completely different domain from the sender and uses HTTP, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,31,380,overconfidence,human,phishing,Mark as Spam,0,"{""careers@wa1mart.com"": ""The sender's domain 'wa1mart.com' is a misspelling of 'walmart.com', a common phishing tactic."", ""Update on your Walmart job application"": ""Subject line designed to entice clicks by appearing to be a legitimate job update."", ""Hello and good afternoon,"": ""Generic greeting, not personalized."", ""We were, quite frankly, impressed by your numerous skills"": ""Uses flattery to lower the recipient's guard."", ""Part 1 [-> http://wa1mart/rewards/coupons]"": ""The URL 'http://wa1mart/rewards/coupons' is suspicious, uses HTTP instead of HTTPS, and the path is irrelevant to a job application, indicating a phishing attempt.""}","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""careers@wa1mart.com"": ""The sender's domain 'wa1mart.com' is a misspelling of 'walmart.com', a common phishing tactic."",
    ""Update on your Walmart job application"": ""Subject line designed to entice clicks by appearing to be a legitimate job update."",
    ""Hello and good afternoon,"": ""Generic greeting, not personalized."",
    ""We were, quite frankly, impressed by your numerous skills"": ""Uses flattery to lower the recipient's guard."",
    ""Part 1 [-> http://wa1mart/rewards/coupons]"": ""The URL 'http://wa1mart/rewards/coupons' is suspicious, uses HTTP instead of HTTPS, and the path is irrelevant to a job application, indicating a phishing attempt.""
  }
}"
